ID,default,split
21756,0,train
1319,0,train
3354,0,train
5714,0,train
26402,0,train
5096,0,train
817,1,train
8889,1,train
25548,0,train
23606,0,train
10719,0,train
6314,0,train
12381,0,train
19265,0,train
2807,0,train
23083,1,train
20494,1,train
18054,0,train
1407,0,train
15360,0,train
5641,0,train
25231,0,train
8556,0,train
11475,0,train
16155,1,train
14048,0,train
9179,0,train
10442,0,train
6872,0,train
24355,0,train
3497,0,train
23454,0,train
5894,0,train
25464,0,train
15874,0,train
9848,1,train
16602,0,train
6236,0,train
21887,0,train
8644,0,train
17981,0,train
26960,0,train
27684,1,train
11286,0,train
2210,0,train
15549,1,train
15864,0,train
20734,1,train
22634,1,train
28209,0,train
12096,0,train
20234,0,train
6958,1,train
2782,0,train
2032,0,train
9154,0,train
21957,0,train
20406,0,train
23357,0,train
8395,0,train
6259,0,train
15029,0,train
27623,0,train
4851,0,train
29354,0,train
14815,0,train
15723,0,train
27479,0,train
27778,0,train
23851,0,train
19458,0,train
17294,0,train
8016,1,train
13461,0,train
21333,0,train
25408,0,train
11489,0,train
2213,0,train
12448,0,train
19212,0,train
12207,0,train
4096,0,train
13850,0,train
3878,0,train
22459,0,train
17427,0,train
25433,0,train
1028,0,train
14103,0,train
2299,0,train
16150,0,train
9404,0,train
14152,0,train
23422,0,train
4228,0,train
21024,1,train
3315,0,train
2865,0,train
16077,0,train
17968,0,train
16048,0,train
27458,1,train
5430,0,train
25992,0,train
3005,0,train
17429,0,train
20381,1,train
10572,1,train
29833,0,train
18647,0,train
26299,0,train
5444,0,train
7915,0,train
236,0,train
5712,0,train
19688,0,train
7039,0,train
16250,0,train
3605,0,train
20177,0,train
7865,0,train
14364,1,train
16410,0,train
11736,0,train
17639,0,train
16863,1,train
574,1,train
16414,0,train
19029,0,train
18272,0,train
18446,0,train
27136,0,train
22351,0,train
23379,0,train
29325,0,train
7035,0,train
3277,0,train
1942,0,train
6217,0,train
24524,0,train
7261,0,train
6533,0,train
19308,0,train
18672,0,train
15217,0,train
23041,0,train
20823,0,train
4706,0,train
21970,0,train
3196,0,train
16795,0,train
9883,0,train
6114,0,train
9422,0,train
16245,0,train
8470,1,train
17852,0,train
15980,0,train
3504,1,train
3563,1,train
8524,1,train
23052,0,train
7257,0,train
15658,0,train
19727,0,train
7220,1,train
9011,0,train
29498,1,train
1316,1,train
10185,0,train
29879,1,train
724,0,train
29298,0,train
5254,0,train
15646,0,train
1525,0,train
28565,0,train
5897,0,train
20704,1,train
20969,0,train
20630,0,train
13391,1,train
20416,0,train
2543,0,train
7659,0,train
20871,1,train
24516,0,train
25493,0,train
28700,0,train
7955,0,train
13076,0,train
8672,0,train
14395,0,train
2576,0,train
29370,0,train
1691,0,train
20059,0,train
2872,0,train
6049,0,train
15761,1,train
26734,1,train
7683,0,train
16228,0,train
11568,0,train
6693,0,train
7230,0,train
29783,0,train
4740,0,train
25340,0,train
27388,0,train
4011,0,train
26617,0,train
25005,0,train
16035,0,train
18541,0,train
10558,0,train
27114,0,train
24027,0,train
1821,1,train
11274,0,train
10062,0,train
562,0,train
21167,1,train
10817,0,train
9724,0,train
29356,1,train
8235,0,train
7426,0,train
18408,0,train
12956,1,train
6016,1,train
7526,0,train
21108,1,train
8625,0,train
12099,0,train
23392,0,train
10275,0,train
23814,0,train
3033,0,train
1697,1,train
5257,0,train
8796,0,train
3477,1,train
16036,0,train
25507,0,train
9487,0,train
7590,0,train
3707,0,train
5638,0,train
23713,0,train
25346,0,train
7917,0,train
1052,0,train
25140,0,train
7858,0,train
19527,0,train
3195,1,train
4051,0,train
12806,0,train
883,0,train
9587,1,train
12490,1,train
14214,0,train
23400,1,train
9908,0,train
25315,0,train
771,0,train
16110,0,train
3902,1,train
25356,0,train
15945,0,train
1159,0,train
403,1,train
399,0,train
20049,0,train
16265,1,train
9723,0,train
10595,1,train
26466,1,train
11127,1,train
9692,0,train
7646,1,train
15819,0,train
10381,1,train
6540,1,train
4364,0,train
11754,0,train
15521,0,train
14383,0,train
29472,0,train
23808,0,train
15188,0,train
2607,0,train
26473,1,train
26306,0,train
27248,0,train
13069,0,train
19633,0,train
9812,1,train
6472,0,train
10951,0,train
13336,1,train
483,0,train
20489,0,train
14429,1,train
23904,0,train
5230,0,train
14345,0,train
22143,0,train
9915,1,train
29848,0,train
20990,0,train
16249,0,train
4259,0,train
20336,1,train
19392,0,train
8207,0,train
1786,1,train
14606,0,train
9079,1,train
29920,1,train
10272,0,train
9302,1,train
19196,0,train
12579,0,train
24930,0,train
19416,1,train
19720,0,train
22140,0,train
9775,0,train
21142,0,train
900,0,train
7640,1,train
27475,0,train
1322,0,train
25375,0,train
1033,1,train
9073,0,train
1066,0,train
27067,1,train
19905,0,train
11409,0,train
14211,0,train
17401,0,train
19822,0,train
13843,1,train
2559,0,train
5272,0,train
633,0,train
15376,0,train
6851,0,train
6440,0,train
27786,0,train
23694,0,train
4875,0,train
11709,0,train
19377,0,train
25286,1,train
14476,0,train
5792,0,train
20920,1,train
2545,1,train
15785,1,train
19568,0,train
1356,0,train
2985,0,train
19522,1,train
20299,0,train
19034,1,train
2823,0,train
18271,0,train
2915,0,train
24309,0,train
8150,0,train
18505,0,train
19559,0,train
11438,0,train
17539,0,train
12223,1,train
126,0,train
1502,0,train
18908,0,train
3548,0,train
2432,0,train
26537,0,train
6888,0,train
5211,1,train
8437,0,train
24969,1,train
16995,1,train
10524,1,train
15637,0,train
22186,0,train
21177,0,train
10109,0,train
14911,0,train
21715,0,train
4818,0,train
21892,1,train
1471,0,train
5947,1,train
9267,0,train
7599,0,train
11436,1,train
16724,0,train
18585,0,train
219,0,train
13579,1,train
26494,0,train
1077,0,train
9216,1,train
20599,0,train
26278,0,train
6296,0,train
18801,0,train
404,0,train
26546,0,train
20474,0,train
21721,0,train
23649,1,train
7514,0,train
26169,1,train
21695,0,train
17709,0,train
9591,0,train
13327,1,train
20305,0,train
867,0,train
7836,0,train
18373,1,train
25942,0,train
12795,1,train
10159,0,train
7503,0,train
21911,0,train
9374,0,train
15012,0,train
7168,0,train
23171,0,train
22176,0,train
24115,0,train
15790,0,train
1533,0,train
18583,0,train
21345,0,train
6373,0,train
15162,0,train
29473,0,train
10664,1,train
16849,0,train
14773,0,train
28684,1,train
18944,0,train
8155,0,train
18456,0,train
1719,0,train
25260,1,train
24788,0,train
5736,0,train
11297,1,train
19687,1,train
21366,0,train
1486,1,train
3910,1,train
7983,0,train
29638,0,train
1762,0,train
25768,1,train
234,1,train
23706,0,train
15797,0,train
17546,0,train
15403,0,train
14274,0,train
24429,0,train
24812,0,train
27959,1,train
28711,0,train
27249,0,train
6865,0,train
29998,1,train
2218,1,train
26015,0,train
7193,1,train
24814,0,train
13867,0,train
20677,0,train
15473,0,train
21995,0,train
2802,1,train
15004,0,train
24895,0,train
19774,0,train
4010,0,train
19874,0,train
935,0,train
16160,0,train
19245,0,train
9560,1,train
17068,0,train
28383,0,train
13095,0,train
1918,0,train
26074,0,train
20746,0,train
27945,0,train
18904,0,train
12121,0,train
25181,0,train
7866,0,train
26945,0,train
23316,1,train
14770,0,train
6952,1,train
21896,0,train
689,0,train
19009,0,train
6803,0,train
10285,0,train
25294,0,train
7241,0,train
21832,0,train
21856,0,train
2175,0,train
21131,1,train
2424,0,train
8131,0,train
686,0,train
24146,0,train
12134,0,train
10418,0,train
14267,0,train
24109,0,train
11747,0,train
21360,0,train
13371,1,train
4510,0,train
5188,0,train
8413,0,train
6200,0,train
3561,1,train
29303,0,train
26921,0,train
5828,1,train
9777,0,train
2154,0,train
23264,1,train
18085,0,train
14091,0,train
14975,0,train
17802,1,train
1103,0,train
14001,0,train
22808,0,train
9339,0,train
18450,0,train
14034,0,train
4822,0,train
13707,0,train
25292,0,train
29827,0,train
13383,0,train
17734,0,train
12800,0,train
5571,0,train
20289,0,train
24343,1,train
4107,0,train
29307,0,train
7027,0,train
23979,0,train
4566,1,train
6346,1,train
14902,0,train
22889,0,train
1213,1,train
28963,0,train
20620,0,train
23152,0,train
19792,1,train
1456,0,train
4448,0,train
28954,0,train
17661,0,train
14386,0,train
15095,1,train
17521,0,train
18243,0,train
17768,0,train
2054,0,train
25098,1,train
9578,0,train
14236,0,train
25751,1,train
9320,0,train
19879,0,train
16843,0,train
22938,0,train
12367,0,train
23054,0,train
25993,0,train
14090,0,train
25515,1,train
8344,0,train
8756,1,train
19309,0,train
28776,1,train
4802,1,train
27272,0,train
3567,0,train
7756,0,train
20719,0,train
9415,0,train
26970,0,train
1521,0,train
19991,0,train
23345,0,train
27653,0,train
8103,0,train
17892,1,train
2788,1,train
11720,1,train
5531,0,train
11664,0,train
18000,1,train
22542,0,train
19452,0,train
7282,0,train
10357,0,train
2725,0,train
168,0,train
8600,1,train
10064,0,train
18614,0,train
29231,0,train
26008,0,train
15996,0,train
23107,0,train
24440,0,train
5253,0,train
24571,1,train
4220,0,train
26799,0,train
24497,0,train
24567,0,train
8483,0,train
7003,0,train
930,0,train
17241,0,train
25020,0,train
4379,1,train
10203,0,train
23549,0,train
6223,0,train
4380,0,train
15144,0,train
28112,0,train
21638,0,train
26750,1,train
28,0,train
18702,0,train
17843,0,train
4972,0,train
26023,0,train
10920,0,train
16208,0,train
22716,0,train
25714,1,train
20609,0,train
27785,0,train
8589,0,train
23673,0,train
17763,0,train
21867,0,train
13633,0,train
6224,0,train
2622,0,train
21701,0,train
3004,1,train
12473,0,train
24152,0,train
21707,0,train
28712,1,train
16422,0,train
924,0,train
4248,0,train
24973,0,train
542,0,train
242,0,train
7255,0,train
24585,0,train
28100,1,train
26848,0,train
28095,0,train
28576,1,train
15477,0,train
23093,1,train
4810,0,train
28609,0,train
29812,0,train
10794,1,train
6412,0,train
22472,0,train
27142,0,train
28278,0,train
18081,0,train
8053,0,train
16201,0,train
6473,0,train
6565,0,train
1954,1,train
24935,0,train
18046,0,train
18884,0,train
9175,1,train
5355,0,train
1365,0,train
6229,1,train
8340,0,train
9437,0,train
14844,1,train
102,0,train
14285,0,train
26270,0,train
28039,1,train
14653,1,train
573,0,train
2390,0,train
26040,0,train
26713,0,train
15449,0,train
29248,1,train
28715,0,train
6684,1,train
9387,0,train
2824,1,train
20881,0,train
17869,1,train
3246,0,train
11018,0,train
7705,0,train
25524,0,train
22717,0,train
21323,0,train
25426,0,train
1742,0,train
20602,0,train
8078,0,train
3494,0,train
19608,0,train
12087,0,train
17529,0,train
197,0,train
21085,0,train
13064,1,train
10508,1,train
17586,1,train
29995,1,train
4484,0,train
11367,0,train
2765,0,train
29241,1,train
10234,0,train
6324,0,train
15382,0,train
26939,1,train
4192,1,train
7770,0,train
4647,0,train
17447,1,train
29764,0,train
11331,0,train
3635,0,train
5104,0,train
21639,0,train
10032,0,train
16667,1,train
11085,0,train
9332,0,train
9756,0,train
888,0,train
26503,1,train
18867,0,train
17365,1,train
29216,0,train
21643,0,train
5005,0,train
4289,0,train
7184,0,train
10768,0,train
25508,0,train
12370,1,train
19811,0,train
4962,0,train
29079,0,train
29674,0,train
8799,0,train
27564,0,train
22647,1,train
17726,0,train
23763,0,train
20769,0,train
5034,0,train
19413,0,train
14499,0,train
13353,0,train
7053,1,train
3938,0,train
23699,0,train
25629,0,train
10871,1,train
19194,0,train
2653,0,train
11708,0,train
16704,0,train
4912,0,train
25963,0,train
27042,0,train
3327,0,train
22373,0,train
25578,0,train
24322,0,train
24136,1,train
4048,1,train
9283,0,train
10123,0,train
2117,1,train
1737,1,train
14140,1,train
2373,0,train
12593,1,train
6552,1,train
2541,0,train
4165,0,train
2646,0,train
29900,1,train
4619,0,train
11138,0,train
24089,0,train
6231,0,train
16772,1,train
3709,0,train
17536,0,train
12228,0,train
4907,0,train
28532,1,train
12664,1,train
7719,1,train
27643,0,train
9081,1,train
18142,0,train
15373,0,train
12936,1,train
5701,1,train
29532,1,train
11476,0,train
954,0,train
200,1,train
26655,0,train
7587,0,train
8536,0,train
26935,1,train
16770,0,train
15546,1,train
10576,1,train
5077,0,train
20917,0,train
8550,0,train
4964,0,train
27110,0,train
5803,0,train
6118,0,train
25455,0,train
13458,0,train
13067,0,train
7186,0,train
7306,0,train
23947,0,train
5470,0,train
11198,0,train
27218,1,train
27793,0,train
28736,0,train
12999,0,train
9685,1,train
10804,1,train
16812,0,train
4267,0,train
21787,1,train
28727,1,train
2819,0,train
19152,0,train
15362,0,train
24584,1,train
13891,0,train
21979,0,train
3612,0,train
8469,1,train
23405,0,train
19071,0,train
14680,0,train
29890,0,train
4884,1,train
21028,1,train
21788,0,train
17560,0,train
15764,0,train
22206,0,train
23359,0,train
15718,0,train
15579,0,train
5723,0,train
5488,1,train
26011,0,train
23923,0,train
5318,1,train
18741,0,train
17453,1,train
18538,0,train
25829,1,train
19582,0,train
3921,1,train
25151,0,train
23421,1,train
19451,0,train
15839,0,train
1127,0,train
23840,0,train
20153,0,train
658,1,train
9378,1,train
13920,0,train
1382,0,train
29818,1,train
11550,1,train
29322,0,train
25183,1,train
21293,1,train
27283,0,train
14437,0,train
8826,0,train
7912,1,train
5425,0,train
16990,0,train
1524,1,train
8751,0,train
27576,0,train
4467,0,train
5575,1,train
4103,1,train
9515,0,train
11805,0,train
13035,0,train
8933,1,train
13267,1,train
12637,0,train
3194,0,train
8677,0,train
23339,0,train
24492,0,train
29053,1,train
7072,0,train
12125,0,train
27357,0,train
15850,0,train
18111,1,train
10312,0,train
17571,0,train
17347,0,train
28065,0,train
6525,0,train
19715,0,train
19354,0,train
2516,0,train
16765,0,train
13532,1,train
20309,0,train
10513,0,train
19837,0,train
20523,0,train
4598,0,train
21968,0,train
5367,0,train
4871,1,train
3059,0,train
21554,0,train
17258,1,train
24479,1,train
3788,0,train
17314,0,train
29793,0,train
7701,1,train
29826,0,train
2763,0,train
25,0,train
15933,0,train
9588,0,train
20637,0,train
8541,0,train
17803,0,train
3496,0,train
15653,0,train
21794,0,train
23102,0,train
27229,1,train
18302,0,train
25468,1,train
15149,1,train
28761,0,train
8596,0,train
3371,1,train
24739,0,train
12699,0,train
27062,0,train
1851,0,train
4000,1,train
15341,0,train
29035,0,train
555,0,train
16354,1,train
19781,0,train
25563,0,train
11035,1,train
7665,0,train
27220,0,train
8953,0,train
27315,1,train
12231,0,train
29027,0,train
17730,0,train
17603,0,train
10734,0,train
8293,1,train
3223,0,train
29242,0,train
29015,0,train
11910,0,train
27612,0,train
26634,1,train
21233,1,train
16610,0,train
6780,0,train
4403,0,train
9607,0,train
14586,1,train
29990,0,train
8979,0,train
1332,0,train
10716,1,train
29092,1,train
22158,0,train
27531,0,train
11823,0,train
26207,0,train
17839,1,train
14028,0,train
22184,0,train
13993,1,train
11503,1,train
4526,0,train
7881,1,train
13768,0,train
8542,1,train
1269,1,train
26215,0,train
3401,0,train
22530,0,train
10168,1,train
23303,0,train
18466,1,train
16330,0,train
5163,0,train
20656,0,train
24861,0,train
23585,1,train
19450,0,train
7681,0,train
15834,0,train
24199,0,train
12133,0,train
995,1,train
4845,0,train
18088,0,train
23579,0,train
28604,1,train
15816,0,train
5503,0,train
2262,1,train
16520,1,train
14935,0,train
11287,0,train
999,1,train
8252,0,train
20448,0,train
28651,0,train
25943,0,train
17310,1,train
2994,1,train
18025,1,train
2567,0,train
4397,0,train
22234,0,train
15779,1,train
11413,0,train
27853,1,train
26535,1,train
24829,0,train
18194,0,train
24660,0,train
21264,0,train
18426,0,train
28665,0,train
18440,0,train
16732,1,train
6764,0,train
1661,0,train
28326,1,train
26058,1,train
23151,0,train
29778,1,train
17323,0,train
6099,1,train
8421,0,train
20146,0,train
22310,0,train
1673,0,train
26671,0,train
23252,0,train
19536,0,train
12638,1,train
647,1,train
3458,1,train
26605,0,train
6190,0,train
20664,1,train
9034,0,train
29878,0,train
23261,1,train
19092,1,train
19267,0,train
5196,0,train
23864,1,train
14099,1,train
12304,0,train
17820,0,train
4595,1,train
25223,0,train
20865,0,train
20152,1,train
677,1,train
11337,0,train
17894,0,train
2483,1,train
24055,0,train
16251,0,train
13921,0,train
20159,0,train
6917,1,train
1827,1,train
10100,1,train
1152,0,train
18839,0,train
8874,0,train
7342,0,train
6650,0,train
27184,0,train
24233,1,train
26472,0,train
14230,0,train
25688,0,train
1307,0,train
14371,0,train
24666,0,train
11657,0,train
13205,0,train
18506,0,train
22508,0,train
18349,0,train
6512,0,train
27969,0,train
13477,0,train
29743,0,train
28325,0,train
8839,0,train
1519,0,train
7971,0,train
25953,0,train
21609,0,train
20714,0,train
10545,0,train
25741,0,train
934,1,train
5406,0,train
6130,1,train
26084,1,train
25055,1,train
12871,1,train
16978,0,train
29343,1,train
23046,0,train
6271,0,train
18562,0,train
7243,0,train
21914,1,train
19677,1,train
8111,0,train
25418,0,train
10106,0,train
9902,1,train
18897,0,train
11972,1,train
29742,0,train
21011,0,train
21538,0,train
9301,1,train
25815,0,train
4674,1,train
6587,0,train
3306,0,train
4443,1,train
9930,0,train
21132,1,train
1068,1,train
17949,0,train
7931,1,train
6733,0,train
10501,0,train
13821,0,train
25914,0,train
18023,1,train
5621,0,train
4017,0,train
23871,0,train
10058,0,train
8984,1,train
17304,1,train
20837,0,train
11343,1,train
26366,0,train
18174,0,train
20956,1,train
14166,0,train
18797,0,train
3395,0,train
19572,0,train
12415,0,train
8004,0,train
12844,0,train
460,1,train
7685,0,train
5245,0,train
17736,1,train
25607,0,train
26177,0,train
673,1,train
16539,0,train
3654,0,train
27439,0,train
2679,0,train
28207,1,train
1804,0,train
1371,0,train
5905,0,train
19030,1,train
28502,0,train
10113,0,train
8031,0,train
20527,0,train
5830,0,train
27417,1,train
23098,0,train
17329,0,train
1917,0,train
11955,1,train
27504,0,train
26251,0,train
18982,0,train
20764,0,train
6880,0,train
28187,0,train
7149,0,train
27213,0,train
22517,0,train
5837,0,train
23188,0,train
20151,0,train
9033,0,train
16764,0,train
2966,0,train
14479,0,train
4013,0,train
3889,0,train
9114,0,train
22238,0,train
19551,0,train
19499,1,train
17230,0,train
13457,0,train
24573,0,train
29488,0,train
28558,0,train
11392,0,train
19076,0,train
10637,0,train
419,0,train
9805,0,train
19221,1,train
16873,1,train
20898,0,train
10688,0,train
12219,0,train
13791,0,train
28724,0,train
11937,0,train
24786,0,train
3928,1,train
11794,1,train
3999,1,train
14108,0,train
13716,0,train
16974,0,train
6297,0,train
28540,0,train
19135,0,train
25711,0,train
10707,1,train
10612,0,train
15561,0,train
22465,1,train
23072,0,train
8309,0,train
7433,0,train
25870,1,train
15451,0,train
21199,1,train
27474,1,train
12899,0,train
15672,1,train
3584,1,train
27450,0,train
11934,0,train
5751,1,train
5076,1,train
23701,0,train
26976,0,train
14988,0,train
19646,0,train
19947,0,train
15919,0,train
1630,0,train
22705,0,train
4040,0,train
15356,0,train
3112,0,train
12568,0,train
6961,0,train
16589,0,train
19238,0,train
4461,0,train
16260,1,train
17558,0,train
19096,0,train
25910,0,train
1105,1,train
20329,0,train
22591,1,train
14270,0,train
23241,0,train
4481,0,train
10807,0,train
10240,0,train
5365,0,train
22728,1,train
14966,0,train
5366,1,train
18045,0,train
10538,0,train
23696,0,train
11076,0,train
27620,1,train
20515,0,train
20492,0,train
21759,0,train
27784,0,train
11808,1,train
20295,0,train
507,0,train
1773,0,train
14047,0,train
17510,0,train
1312,0,train
4025,0,train
5534,1,train
7430,1,train
6139,1,train
16690,1,train
1434,0,train
3231,1,train
24759,0,train
9171,1,train
7675,0,train
3732,0,train
14717,0,train
2729,0,train
25919,0,train
26941,0,train
26462,0,train
4126,0,train
22586,0,train
17254,0,train
19698,1,train
29037,0,train
13488,0,train
13975,0,train
21994,0,train
28446,0,train
7192,0,train
6995,0,train
26357,0,train
79,1,train
29876,0,train
14855,0,train
3181,0,train
12584,0,train
27768,0,train
17028,1,train
8830,0,train
13973,1,train
3756,0,train
21730,0,train
3665,0,train
9078,1,train
1221,0,train
18557,0,train
9351,0,train
21309,1,train
13074,0,train
9851,0,train
5086,1,train
10280,0,train
28896,0,train
491,0,train
14532,0,train
25792,0,train
14302,0,train
16263,0,train
1099,0,train
12230,0,train
10492,0,train
23897,0,train
26196,0,train
25658,0,train
15462,0,train
15074,0,train
29196,0,train
15332,1,train
14397,0,train
9062,0,train
28401,0,train
23597,0,train
17911,1,train
20009,0,train
873,0,train
12882,0,train
8632,0,train
20456,0,train
20315,1,train
18598,0,train
12243,0,train
10502,0,train
20027,1,train
3701,0,train
10213,0,train
12458,0,train
9495,1,train
6307,0,train
11030,0,train
20065,0,train
8509,1,train
23310,1,train
1748,0,train
20618,0,train
28364,0,train
26337,0,train
15155,1,train
28320,0,train
26593,0,train
4652,1,train
2846,0,train
503,0,train
813,0,train
12250,1,train
14582,1,train
17495,0,train
12222,0,train
28753,0,train
20544,0,train
19441,0,train
5099,0,train
8882,0,train
595,0,train
27411,0,train
15287,0,train
5969,0,train
5674,0,train
10608,0,train
25402,0,train
26889,0,train
27730,0,train
393,0,train
23333,1,train
24558,0,train
101,0,train
12762,1,train
1093,0,train
28807,1,train
2405,0,train
22308,0,train
21731,0,train
21353,0,train
21544,0,train
17986,1,train
7119,1,train
4271,0,train
4655,0,train
18885,0,train
6081,0,train
15098,0,train
667,0,train
1662,1,train
27606,0,train
9564,0,train
5702,0,train
21315,1,train
4297,0,train
696,0,train
8012,0,train
10582,0,train
13718,1,train
5299,0,train
22916,0,train
12229,0,train
1124,0,train
5882,0,train
28536,0,train
16971,1,train
2191,0,train
1080,0,train
9497,0,train
8023,0,train
23758,1,train
13271,0,train
18153,0,train
17936,0,train
7050,0,train
28625,1,train
2300,0,train
25221,0,train
1422,0,train
3151,1,train
20953,1,train
11354,0,train
18290,0,train
14956,0,train
3124,0,train
5049,1,train
27162,0,train
7355,0,train
6332,1,train
3219,0,train
29558,1,train
13899,0,train
9764,0,train
25138,0,train
29032,0,train
23500,0,train
24182,0,train
1253,0,train
13691,0,train
17533,0,train
5297,0,train
8793,0,train
1489,1,train
14684,0,train
11859,0,train
1540,0,train
19307,0,train
27045,0,train
25796,0,train
28685,0,train
4589,1,train
580,0,train
3628,0,train
22073,0,train
14114,1,train
20801,0,train
27459,0,train
19461,0,train
8184,0,train
14121,0,train
23053,1,train
6932,0,train
24597,1,train
2588,0,train
19885,0,train
22758,0,train
12036,0,train
6428,0,train
21589,0,train
18398,0,train
19218,0,train
21897,0,train
5152,1,train
7369,1,train
12028,0,train
1107,0,train
27933,1,train
20743,1,train
9904,0,train
8568,1,train
5087,0,train
29182,0,train
27617,0,train
9305,0,train
186,1,train
6251,0,train
14131,0,train
9315,1,train
11723,0,train
15201,1,train
7667,1,train
3840,1,train
16500,0,train
18278,1,train
12343,0,train
22619,1,train
10323,0,train
28772,0,train
29499,0,train
4002,1,train
15920,0,train
29950,0,train
14213,0,train
365,0,train
8003,0,train
27243,1,train
15858,0,train
23648,0,train
8405,0,train
14794,1,train
12594,1,train
7747,0,train
24711,1,train
21223,0,train
14485,0,train
29750,0,train
2571,0,train
866,0,train
26957,0,train
23001,1,train
21404,0,train
8087,0,train
24934,0,train
27385,1,train
23138,1,train
4616,1,train
14971,0,train
19073,0,train
16171,0,train
2127,0,train
22520,0,train
25700,0,train
21737,0,train
16631,0,train
25981,0,train
5452,0,train
13977,0,train
25114,0,train
13757,0,train
23821,0,train
26991,0,train
26623,0,train
28322,1,train
1747,0,train
10295,0,train
24090,0,train
27705,0,train
14991,1,train
23088,1,train
22930,0,train
2140,1,train
13503,0,train
21601,1,train
28779,0,train
21545,0,train
21038,0,train
28339,0,train
5209,0,train
5393,1,train
12208,0,train
13825,1,train
2095,0,train
29530,0,train
20249,1,train
18263,0,train
15888,0,train
2346,0,train
464,0,train
401,0,train
7231,0,train
27250,0,train
19906,0,train
6235,0,train
28900,1,train
40,0,train
7348,0,train
12660,0,train
27307,0,train
23220,0,train
25996,1,train
10754,1,train
7346,0,train
22437,0,train
2980,0,train
17940,0,train
15897,1,train
27431,1,train
16382,1,train
7920,0,train
140,0,train
26903,0,train
38,0,train
28402,0,train
39,1,train
7280,0,train
8916,1,train
16056,0,train
2520,0,train
13784,1,train
1320,0,train
5655,0,train
21397,0,train
25216,1,train
12504,1,train
5052,0,train
6470,0,train
24002,1,train
8450,0,train
27035,1,train
20821,0,train
26680,0,train
5219,1,train
24313,0,train
25823,0,train
12933,0,train
28096,0,train
2119,0,train
14788,0,train
26236,1,train
15500,0,train
15334,0,train
11732,0,train
22732,0,train
25302,0,train
13696,0,train
28470,0,train
6907,0,train
14307,0,train
17860,1,train
16311,0,train
14096,0,train
19036,1,train
11672,1,train
26219,1,train
28640,0,train
2934,0,train
4665,0,train
24922,0,train
11480,0,train
11707,1,train
18860,0,train
22858,0,train
14122,0,train
238,0,train
5907,0,train
18863,1,train
22851,0,train
10281,0,train
6707,0,train
18811,0,train
7652,0,train
4001,0,train
23206,1,train
5413,0,train
7061,0,train
13008,0,train
24747,0,train
27596,1,train
16965,0,train
12392,1,train
10467,0,train
14411,1,train
25154,1,train
862,0,train
3309,0,train
19873,1,train
16560,1,train
3178,0,train
6559,0,train
11963,1,train
9857,1,train
25746,0,train
21585,0,train
7327,0,train
4905,0,train
18665,0,train
16541,0,train
12107,0,train
16370,0,train
15814,1,train
23260,0,train
23209,0,train
12908,0,train
9303,0,train
18037,0,train
11490,0,train
3474,0,train
25150,0,train
6801,1,train
11052,0,train
3775,0,train
26003,0,train
614,0,train
10921,1,train
376,0,train
18550,0,train
174,1,train
26490,0,train
29280,0,train
19339,0,train
7084,0,train
14250,0,train
26816,0,train
7416,0,train
8845,0,train
3450,0,train
904,0,train
9725,0,train
23563,1,train
3114,0,train
17340,0,train
16580,0,train
8736,0,train
4737,0,train
16395,0,train
29847,0,train
28918,0,train
15231,0,train
17117,0,train
17303,0,train
8434,0,train
28246,1,train
20954,0,train
28828,0,train
7700,0,train
29869,0,train
7885,0,train
25856,0,train
4291,0,train
9059,0,train
29786,1,train
9709,0,train
18318,1,train
21141,0,train
19407,0,train
24040,1,train
15777,0,train
12483,0,train
23813,0,train
14750,0,train
11687,0,train
24504,0,train
5079,1,train
24618,1,train
2737,0,train
4086,0,train
21785,0,train
12591,0,train
2897,0,train
10345,0,train
29444,0,train
20174,0,train
19506,0,train
27999,0,train
18338,0,train
5849,0,train
25536,0,train
11896,0,train
23038,0,train
16406,1,train
10879,0,train
28040,0,train
2265,0,train
24658,0,train
24312,0,train
13778,0,train
364,1,train
1256,0,train
9109,0,train
28521,0,train
19620,0,train
29813,0,train
19532,0,train
3294,0,train
23211,0,train
12117,0,train
8848,0,train
23717,0,train
2870,0,train
21960,0,train
3568,0,train
26046,0,train
29929,0,train
19065,0,train
745,0,train
14936,0,train
28415,0,train
3322,0,train
21320,0,train
24028,0,train
22227,0,train
8970,0,train
11046,0,train
7239,1,train
16195,0,train
12752,0,train
9856,1,train
2526,0,train
15756,0,train
9931,0,train
5761,0,train
17798,1,train
19840,0,train
9206,0,train
15221,0,train
3797,0,train
16913,0,train
17275,1,train
27837,0,train
14557,0,train
14216,0,train
8827,0,train
9811,0,train
1554,0,train
16440,1,train
12960,0,train
5350,1,train
6204,0,train
23652,0,train
23389,0,train
12348,0,train
7121,0,train
11710,0,train
4199,0,train
777,0,train
9604,0,train
9601,0,train
6384,0,train
25006,0,train
19302,0,train
490,0,train
6490,1,train
16460,1,train
13293,0,train
22048,1,train
4464,0,train
10706,0,train
22344,0,train
2510,1,train
10463,0,train
3699,1,train
11602,1,train
22107,0,train
21623,0,train
258,0,train
14803,0,train
25522,0,train
9585,1,train
21447,0,train
8717,1,train
12142,0,train
272,0,train
24232,0,train
12155,0,train
15111,0,train
12479,0,train
21252,0,train
15506,0,train
8064,0,train
26294,0,train
13818,0,train
905,0,train
28826,0,train
9326,0,train
2555,0,train
17551,1,train
1855,0,train
22133,0,train
19728,1,train
19134,0,train
